failure_id,plant_id,failure_type,outage_hours,financial_loss_usd,failure_date
11525,100,Voltage Drop,7.42,146562.22,2024-10-28
11526,184,Transformer Failure,30.48,175265.59,2023-09-22
11527,195,Grid Instability,35.72,281331.86,2024-02-13
11528,45,Voltage Drop,13.68,188566.36,2024-03-10
11529,87,Grid Instability,4.68,66519.32,2023-11-26
11530,82,Voltage Drop,33.05,11767,2024-01-02
11531,195,Overheating,10.71,370208.87,2023-10-05
11532,192,Grid Instability,4.89,408250.59,2024-11-01
11533,129,Voltage Drop,7.19,133634.38,2023-11-06
11534,96,Overheating,30.6,48616.34,2024-08-29
11535,30,Transformer Failure,2.22,185971.1,2023-10-03
11536,111,Overheating,22.1,263927.84,2023-04-25
11537,17,Transformer Failure,42.48,312478.23,2024-12-18
11538,54,Voltage Drop,6.8,328159.97,2024-06-27
11539,128,Voltage Drop,3.33,48060.76,2023-01-12
11540,10,Overheating,19.44,287219.94,2024-07-25
11541,154,Voltage Drop,45.54,271411.02,2024-04-14
11542,153,Voltage Drop,28.08,292032.54,2024-01-02
11543,176,Grid Instability,41.35,363619.74,2024-07-29
11544,63,Transformer Failure,6.82,480797.94,2023-08-26
11545,84,Overheating,27.84,72327.66,2024-11-05
11546,50,Transformer Failure,40.78,145069.14,2023-06-09
11547,29,Transformer Failure,15.36,359963.1,2023-05-05
11548,22,Grid Instability,20.86,55139.07,2023-09-06
11549,62,Grid Instability,29.5,307857.75,2023-08-24
11550,200,Voltage Drop,20.6,197540.97,2024-09-05
11551,56,Transformer Failure,2.12,204144.54,2023-02-13
11552,67,Grid Instability,31.81,22606.21,2023-03-02
11553,193,Voltage Drop,15.8,3541.13,2023-08-25
11554,168,Overheating,46.91,367122.34,2024-05-17
11555,166,Overheating,33.43,191268.53,2023-09-07
11556,96,Grid Instability,24.5,494758.76,2023-08-25
11557,175,Overheating,11.37,467630.53,2023-10-11
11558,47,Grid Instability,30.47,286599.22,2023-09-16
11559,26,Grid Instability,15.5,15994.9,2024-07-07
11560,47,Voltage Drop,38.86,217347.16,2024-04-06
11561,34,Transformer Failure,1.48,174115.84,2024-08-15
11562,11,Transformer Failure,11.59,408307.27,2023-08-09
11563,173,Transformer Failure,22.81,421221.49,2023-03-05
11564,148,Voltage Drop,39.73,39799.66,2024-07-21
11565,77,Voltage Drop,18.71,299928.88,2024-04-08
11566,153,Voltage Drop,21.15,389025.21,2023-12-22
11567,62,Voltage Drop,10.8,67912.65,2024-07-14
11568,9,Voltage Drop,15.51,3156.71,2023-11-05
11569,107,Grid Instability,27.25,74862.06,2024-01-12
11570,96,Grid Instability,4.23,419064.07,2023-10-08
11571,12,Transformer Failure,43.59,68720.65,2024-11-19
11572,80,Transformer Failure,46.43,167133.87,2024-09-17
11573,169,Grid Instability,43.92,409096.71,2024-12-19
11574,4,Voltage Drop,23.09,210417.76,2023-08-09
11575,74,Transformer Failure,25.28,16785.7,2024-08-13
11576,158,Transformer Failure,27.82,184456.13,2023-08-13
11577,197,Grid Instability,42.42,190622.74,2023-03-11
11578,147,Overheating,31.11,325218.53,2023-06-27
11579,176,Grid Instability,34.85,73049.67,2023-08-12
11580,106,Overheating,15.15,341873.88,2023-01-06
11581,152,Overheating,16.51,444418,2023-06-28
11582,165,Overheating,31.96,77895,2023-06-08
11583,185,Grid Instability,23.01,426581.95,2024-09-27
11584,28,Grid Instability,3.36,75505.22,2024-11-13
11585,174,Voltage Drop,35.4,48381.92,2024-12-24
11586,179,Voltage Drop,12.19,52434.66,2023-08-28
11587,28,Transformer Failure,21.18,392534.1,2024-01-30
11588,86,Grid Instability,26.97,76966.26,2023-06-16
11589,49,Overheating,42.86,476405.77,2024-08-06
11590,50,Grid Instability,6.52,202947.51,2024-03-27
11591,184,Grid Instability,38.42,392584.73,2023-02-15
11592,68,Overheating,20.36,231500.78,2024-05-30
11593,40,Transformer Failure,34.71,227335.87,2024-11-22
11594,1,Voltage Drop,39.36,78192.5,2024-12-12
11595,4,Overheating,47.73,445814.64,2023-10-24
11596,185,Overheating,20.4,478843.49,2024-01-10
11597,117,Transformer Failure,42.35,15903.86,2023-07-16
11598,9,Transformer Failure,47.77,237454.51,2024-01-30
11599,103,Transformer Failure,1.53,84158.35,2023-04-28
11600,95,Voltage Drop,2.38,23609.89,2024-08-14
11601,155,Transformer Failure,5.78,306429.9,2024-04-26
11602,164,Voltage Drop,35.91,220587.68,2023-10-15
11603,64,Transformer Failure,2.1,181908.67,2023-04-21
11604,121,Voltage Drop,40.92,285519.26,2023-03-22
11605,11,Transformer Failure,16.73,105293.57,2024-09-15
11606,45,Overheating,25.04,462346.91,2023-05-11
11607,163,Transformer Failure,42.1,67235.47,2023-10-25
11608,172,Voltage Drop,3.55,160407.15,2024-06-16
11609,62,Voltage Drop,19.18,10853.15,2024-11-27
11610,53,Grid Instability,28.74,123932.77,2023-04-08
11611,133,Voltage Drop,40.95,172704.55,2023-01-31
11612,149,Overheating,6.45,141276.13,2023-01-15
11613,186,Transformer Failure,39.81,119048.25,2023-11-29
11614,134,Transformer Failure,45.5,63791.76,2024-03-20
11615,73,Voltage Drop,27.23,406303.29,2024-01-23
11616,92,Transformer Failure,40.28,378223.98,2023-06-30
11617,111,Grid Instability,43.78,80286.88,2024-07-03
11618,174,Grid Instability,46.32,253029.09,2023-06-19
11619,181,Overheating,24.37,273501.46,2023-05-08
11620,30,Grid Instability,16.24,264088.7,2023-08-25
11621,126,Grid Instability,1.7,37249.03,2024-01-18
11622,101,Transformer Failure,4.79,461101.89,2023-09-02
11623,148,Voltage Drop,30.12,498075.56,2024-11-23
11624,99,Grid Instability,47.41,199104.07,2024-04-27
11625,51,Overheating,23.41,41027.86,2024-02-06
11626,154,Voltage Drop,44.05,306258.5,2024-06-07
11627,49,Voltage Drop,39.34,32998.43,2023-10-31
11628,71,Grid Instability,42.89,238104.41,2023-07-16
11629,110,Grid Instability,20.39,347206.9,2024-10-10
11630,102,Overheating,40.25,483039.75,2024-03-07
11631,169,Overheating,10.65,198350.99,2024-09-01
11632,194,Grid Instability,40.77,205389.3,2023-11-29
11633,70,Overheating,38.74,204498.26,2023-05-28
11634,77,Voltage Drop,4.15,149566.19,2023-02-19
11635,95,Voltage Drop,21.79,314933.98,2024-10-06
11636,111,Grid Instability,15.63,321964.54,2024-08-31
11637,142,Voltage Drop,10.22,193691.45,2023-07-16
11638,105,Overheating,39.65,407599.33,2024-03-09
11639,158,Overheating,5,292599.36,2023-09-28
11640,194,Overheating,43.18,177303.5,2023-12-27
11641,146,Grid Instability,17.75,91408.71,2024-08-22
11642,57,Overheating,17.17,249626.28,2024-10-17
11643,37,Grid Instability,45.34,388644.44,2023-02-26
11644,11,Transformer Failure,15.65,68188.17,2024-11-15
11645,93,Overheating,44.8,273874.24,2023-11-17
11646,184,Transformer Failure,45.57,292079.92,2024-12-12
11647,37,Voltage Drop,42.86,177055.7,2023-04-21
11648,173,Grid Instability,28.82,4388.14,2024-09-18
11649,51,Voltage Drop,30.38,96227.41,2024-06-11
11650,150,Overheating,15.83,242287.12,2023-12-29
11651,117,Grid Instability,26.95,226643.84,2024-12-19
11652,64,Overheating,39.83,251652.22,2024-11-06
11653,134,Overheating,21.38,273533.8,2024-05-19
11654,120,Grid Instability,37.62,14510.42,2023-08-07
11655,99,Voltage Drop,23.61,194361.31,2023-03-21
11656,141,Grid Instability,12.22,420370.78,2024-06-09
11657,190,Voltage Drop,40.05,140151.45,2024-09-22
11658,99,Transformer Failure,24.78,367638.93,2024-02-21
11659,56,Transformer Failure,46.88,337094.51,2023-07-07
11660,67,Voltage Drop,21.91,490128.17,2023-06-08
11661,76,Overheating,24.61,56224.08,2024-12-14
11662,2,Transformer Failure,12.84,372607.22,2023-01-06
11663,130,Overheating,1.25,232719.17,2023-01-27
11664,3,Overheating,41.65,478221.1,2024-09-12
11665,99,Overheating,45.99,182919.77,2024-11-15
11666,178,Voltage Drop,4.08,497073.2,2024-01-18
11667,192,Grid Instability,46.27,209405.27,2023-06-21
11668,35,Overheating,19.76,281251.37,2024-09-13
11669,190,Grid Instability,29.02,150130.43,2023-11-10
11670,144,Voltage Drop,31.07,273508.45,2023-01-10
11671,133,Voltage Drop,16.35,41577.59,2023-06-01
11672,1,Grid Instability,10.77,145044.36,2023-04-14
11673,28,Transformer Failure,28.27,270757.12,2023-10-21
11674,199,Voltage Drop,37.85,176876.66,2023-07-08
11675,158,Grid Instability,30.11,43146.61,2024-09-04
11676,123,Grid Instability,36.73,112148.68,2023-01-01
11677,197,Transformer Failure,34.99,193668.38,2023-03-31
11678,156,Overheating,30.29,375739.26,2023-02-24
11679,195,Transformer Failure,2.19,308570.2,2024-09-22
11680,150,Voltage Drop,13.47,408527.04,2023-12-15
11681,169,Voltage Drop,40.35,303186.03,2024-02-05
11682,190,Voltage Drop,22.15,418734.06,2024-11-17
11683,168,Grid Instability,20.71,111552.91,2024-01-23
11684,32,Grid Instability,18.71,133126.54,2024-08-15
11685,106,Overheating,7.33,497404.88,2023-08-14
11686,1,Overheating,26.68,3330.1,2024-06-22
11687,175,Transformer Failure,28.49,84722.7,2024-10-12
11688,45,Voltage Drop,29.39,73634.76,2023-10-23
11689,146,Grid Instability,18.89,105690.95,2023-10-14
11690,86,Transformer Failure,3.61,53959.34,2023-01-07
11691,29,Transformer Failure,42.88,67461.08,2023-08-18
11692,135,Voltage Drop,34.35,355776.83,2024-08-26
11693,127,Grid Instability,35.15,355294.39,2024-03-17
11694,97,Transformer Failure,35.78,450046.78,2023-09-21
11695,196,Voltage Drop,16.55,78946.14,2024-09-21
11696,32,Overheating,25.69,340671.24,2023-04-13
11697,195,Overheating,47.8,22104.09,2023-10-07
11698,194,Voltage Drop,12.62,99926.87,2024-09-18
11699,161,Grid Instability,20.94,193280.8,2024-05-07
11700,13,Overheating,16.93,163123.11,2023-09-30
11701,157,Grid Instability,25.99,173910.35,2024-05-23
11702,188,Transformer Failure,47.55,123304.91,2024-07-07
11703,62,Overheating,32.71,335181.27,2024-03-13
11704,128,Overheating,15.45,395899.42,2023-08-11
11705,39,Voltage Drop,21.86,42201.91,2023-04-28
11706,164,Grid Instability,9.47,270751.89,2023-06-18
11707,84,Grid Instability,33.35,466305.65,2024-11-27
11708,27,Overheating,30.56,7275.61,2024-04-29
11709,100,Overheating,29.78,71760.99,2023-01-02
11710,138,Voltage Drop,23.07,359285.71,2023-01-18
11711,24,Overheating,7.28,67965.2,2023-05-24
11712,99,Transformer Failure,17.23,358545.65,2024-06-09
11713,112,Transformer Failure,7.27,241900.43,2023-06-03
11714,127,Voltage Drop,37.49,206829.73,2023-05-02
11715,18,Grid Instability,22.91,471923.83,2024-09-30
11716,70,Transformer Failure,43.17,227352.54,2023-06-07
11717,43,Overheating,7.64,157471.2,2024-02-29
11718,156,Overheating,33.78,490708.01,2023-05-11
11719,108,Voltage Drop,31.66,109411.12,2023-06-16
11720,156,Grid Instability,30.6,2734.08,2024-01-21
11721,173,Transformer Failure,29.67,38692.93,2024-02-07
11722,153,Voltage Drop,33.18,53716.09,2023-12-30
11723,184,Overheating,4.95,246814.04,2023-10-22
11724,103,Grid Instability,20.76,291052.34,2023-05-15
11725,116,Voltage Drop,24.7,180730.99,2024-04-29
11726,3,Grid Instability,31.92,110309.35,2024-05-17
11727,18,Transformer Failure,32.94,191359.43,2024-11-06
11728,188,Grid Instability,12.21,453241.67,2023-05-07
11729,68,Grid Instability,5.51,20361.72,2023-04-23
11730,54,Voltage Drop,46.12,141818.95,2024-09-07
11731,126,Grid Instability,12.24,478900.98,2024-04-24
11732,28,Grid Instability,19.97,316254.28,2024-02-14
11733,170,Overheating,23.35,303148.84,2023-10-01
11734,200,Grid Instability,36,338397.35,2024-05-30
11735,165,Transformer Failure,19.31,153667.36,2024-04-21
11736,46,Transformer Failure,29.96,355865.53,2024-12-31
11737,143,Overheating,22.77,76022.29,2023-08-05
11738,123,Overheating,14.74,7518.46,2023-11-11
11739,62,Voltage Drop,35.65,140954.09,2023-03-04
11740,106,Overheating,46.04,243541.05,2024-06-07
11741,113,Overheating,28.19,348889.11,2024-05-25
11742,110,Transformer Failure,3.05,499268.47,2024-01-05
11743,119,Grid Instability,41.15,417393.29,2023-08-02
11744,104,Grid Instability,9.3,269282.12,2024-12-22
11745,120,Grid Instability,30.14,415639.11,2023-04-25
11746,23,Grid Instability,30.72,420057.97,2024-03-14
11747,188,Transformer Failure,13.1,37691.67,2024-11-19
11748,99,Transformer Failure,11.83,372526.57,2024-06-23
11749,184,Grid Instability,9.91,470536.2,2024-09-14
11750,12,Overheating,45.43,371252.09,2024-11-24
11751,54,Grid Instability,23.3,326433.84,2024-10-03
11752,111,Voltage Drop,14.68,465098.61,2023-12-08
11753,18,Transformer Failure,6.53,309428.51,2023-03-04
11754,103,Overheating,10.88,470584.35,2024-05-24
11755,136,Grid Instability,46.81,69219.48,2024-04-10
11756,122,Transformer Failure,9.88,157173.09,2023-11-28
11757,1,Grid Instability,24.17,287821.18,2023-05-05
11758,60,Grid Instability,3.1,312093.74,2023-06-02
11759,115,Transformer Failure,47.8,201553.41,2024-10-19
11760,74,Overheating,2.31,64972.66,2024-01-07
11761,111,Transformer Failure,24.97,106827.79,2023-10-30
11762,33,Transformer Failure,33.39,198977.19,2023-11-24
11763,61,Transformer Failure,22.67,242997.07,2024-03-11
11764,193,Transformer Failure,22.36,377008.71,2024-05-11
11765,92,Overheating,14.48,396097.39,2023-12-06
11766,169,Overheating,42.41,86376.05,2023-03-25
11767,129,Overheating,36.95,293011.42,2024-04-07
11768,159,Voltage Drop,36.17,37793.6,2024-12-22
11769,43,Overheating,34.61,21287.22,2023-10-09
11770,82,Overheating,27.06,144366.82,2023-10-03
11771,32,Grid Instability,4.42,260680.59,2023-01-30
11772,181,Grid Instability,36.06,434468.48,2023-04-10
11773,117,Overheating,6.89,94368.44,2024-07-13
11774,101,Transformer Failure,36.37,293358.59,2024-07-31
11775,62,Voltage Drop,29.19,225267.27,2023-12-07
11776,174,Voltage Drop,42.5,317473.54,2024-05-02
11777,102,Grid Instability,3.25,354029.29,2024-08-04
11778,98,Voltage Drop,27.13,148233.56,2023-04-18
11779,140,Voltage Drop,2.55,418781.61,2024-01-18
11780,161,Grid Instability,6.27,208553.42,2024-06-28
11781,96,Voltage Drop,6.35,382848.79,2024-01-25
11782,143,Voltage Drop,24.64,215053.66,2024-05-16
11783,149,Transformer Failure,38.95,295694.83,2023-07-28
11784,37,Overheating,18.09,11640.52,2023-09-19
11785,10,Voltage Drop,26.85,83545.28,2024-09-02
11786,162,Transformer Failure,21.05,349523.89,2023-12-03
11787,167,Transformer Failure,6.63,375869.34,2024-08-26
11788,161,Voltage Drop,23.62,371122.1,2023-02-06
11789,68,Transformer Failure,15.99,286274.38,2024-11-09
11790,61,Overheating,18.31,295617.51,2024-09-07
11791,19,Grid Instability,44.86,453792.29,2024-07-23
11792,47,Grid Instability,6.93,10633.04,2023-08-23
11793,152,Overheating,14.97,262430.68,2024-07-23
11794,93,Overheating,16.19,303963.49,2024-05-17
11795,158,Overheating,19,163348.33,2024-01-21
11796,49,Grid Instability,33.44,111123.39,2023-09-13
11797,89,Transformer Failure,6.47,173791.57,2023-09-15
11798,167,Grid Instability,40.04,164156.58,2023-09-03
11799,151,Transformer Failure,8.65,116139.73,2023-07-05
11800,31,Overheating,39.63,49771.97,2024-08-01
11801,174,Grid Instability,32.64,406416.77,2023-05-03
11802,141,Transformer Failure,5.72,118603.04,2024-11-27
11803,135,Voltage Drop,34.94,411754.62,2023-03-12
11804,29,Transformer Failure,23.1,234095.62,2023-04-11
11805,174,Voltage Drop,14.16,289676.05,2024-12-01
11806,1,Grid Instability,29.72,237907.96,2023-05-22
11807,88,Grid Instability,23.76,20499.29,2023-03-25
11808,197,Overheating,4.82,19898.27,2023-11-20
11809,189,Grid Instability,26.62,276476.67,2023-02-11
11810,29,Overheating,35.32,62741.13,2023-03-19
11811,189,Overheating,23.87,114124.32,2024-01-17
11812,10,Transformer Failure,25.93,50708.14,2023-09-09
11813,143,Overheating,1.43,187035.48,2023-05-08
11814,27,Grid Instability,43.02,137191.85,2023-12-09
11815,28,Grid Instability,35.65,180355.16,2023-08-14
11816,79,Transformer Failure,22.33,484231.94,2024-11-17
11817,67,Transformer Failure,9.03,156103.17,2024-08-17
11818,82,Overheating,39.43,156888.82,2024-05-29
11819,13,Voltage Drop,6.53,422689.57,2023-06-02
11820,73,Grid Instability,44.71,17571.42,2023-05-11
11821,88,Grid Instability,16.64,196695.28,2023-10-14
11822,18,Overheating,14.04,240203.41,2023-06-06
11823,162,Grid Instability,15.42,419349.07,2024-02-07
11824,178,Grid Instability,8.92,228283.24,2024-12-14
11825,162,Transformer Failure,17.2,18868.54,2024-01-05
11826,77,Overheating,17.84,489680.74,2023-12-25
11827,92,Grid Instability,8.98,299983.28,2023-11-13
11828,133,Voltage Drop,14.26,204694.39,2024-07-12
11829,188,Overheating,34.87,495250.94,2024-07-11
11830,73,Grid Instability,28.91,204692.85,2024-07-07
11831,119,Voltage Drop,8.84,482674.81,2023-01-19
11832,93,Transformer Failure,13.45,32238.49,2023-09-30
11833,12,Voltage Drop,45.9,64822.58,2023-09-07
11834,114,Voltage Drop,40.21,260256.43,2023-07-15
11835,23,Overheating,40.69,491193.85,2023-10-22
11836,39,Voltage Drop,6.43,89684.49,2024-04-04
11837,156,Voltage Drop,44.74,224438.6,2024-06-01
11838,56,Grid Instability,10.55,361085.08,2023-05-05
11839,5,Voltage Drop,32.09,309784.9,2023-07-06
11840,106,Overheating,20.68,14162.98,2023-08-24
11841,139,Grid Instability,13.05,178503.05,2023-06-18
11842,96,Voltage Drop,9.5,148174.59,2023-07-04
11843,109,Overheating,34.31,420192.28,2024-12-05
11844,119,Grid Instability,35.14,249212.08,2024-10-28
11845,155,Voltage Drop,36.35,385818.91,2023-03-19
11846,14,Grid Instability,38.83,209665.71,2024-06-27
11847,185,Voltage Drop,38.23,495532.7,2023-04-04
11848,89,Grid Instability,36.02,285015.01,2024-02-15
11849,147,Voltage Drop,22.9,205473.38,2023-07-11
11850,55,Voltage Drop,8.42,211968.06,2024-05-10
11851,199,Transformer Failure,45.74,74740.05,2023-05-07
11852,81,Grid Instability,2.13,211624.19,2024-10-19
11853,172,Voltage Drop,24.8,441995.86,2024-08-19
11854,126,Grid Instability,34.97,293314.12,2023-11-10
11855,154,Grid Instability,10.73,494094.68,2023-03-21
11856,107,Voltage Drop,46.86,197256.9,2024-02-27
11857,3,Voltage Drop,17.37,272435.06,2023-10-11
11858,193,Overheating,2.13,329532.76,2024-12-02
11859,137,Voltage Drop,9.44,285402.78,2024-02-24
11860,181,Overheating,19.88,445259.01,2023-12-25
11861,167,Transformer Failure,35.72,335982.13,2024-02-04
11862,69,Voltage Drop,27.51,424326.34,2023-08-23
11863,113,Voltage Drop,3.52,127068.41,2023-01-02
11864,94,Voltage Drop,7.47,392193.13,2024-01-01
11865,129,Grid Instability,10.89,223130.49,2023-12-14
11866,140,Transformer Failure,9.5,372728.71,2023-08-04
11867,24,Voltage Drop,44.88,5847.82,2023-02-07
11868,12,Grid Instability,42.36,235448.96,2023-12-03
11869,184,Grid Instability,24.6,67895.53,2024-12-09
11870,55,Voltage Drop,39.64,363138.96,2024-07-01
11871,37,Grid Instability,38.62,60621.78,2024-10-05
11872,52,Overheating,41.64,477393.16,2024-08-29
11873,116,Voltage Drop,6.26,252147.46,2024-08-18
11874,16,Grid Instability,32.28,153543.16,2024-09-29
11875,124,Overheating,2.55,168462.29,2024-10-22
11876,22,Voltage Drop,1.4,458171.31,2023-03-18
11877,37,Voltage Drop,10.57,302537.87,2024-01-28
11878,185,Voltage Drop,41.13,140062.62,2024-03-27
11879,55,Voltage Drop,30.63,272019.13,2023-11-10
11880,59,Transformer Failure,36.65,229198.59,2024-04-23
11881,104,Voltage Drop,19.34,421033.36,2024-05-08
11882,25,Overheating,47.08,289294.52,2024-08-17
11883,117,Grid Instability,1.63,296128.57,2023-07-10
11884,74,Overheating,9.79,8618.05,2023-09-10
11885,111,Voltage Drop,41.02,120047.37,2023-03-10
11886,145,Transformer Failure,16.26,247454.64,2023-08-29
11887,82,Grid Instability,22.44,97442,2024-07-09
11888,128,Grid Instability,25.63,285006.94,2023-11-12
