credit_id,plant_id,credits_generated,market_price_usd,transaction_date
15231,24,1540.99,46.55,2023-05-29
15232,178,8855.95,94.27,2024-07-13
15233,25,9673.77,14.07,2023-07-02
15234,95,2495.95,82.67,2023-11-17
15235,165,2065.22,19.98,2024-02-22
15236,176,8314.54,73.32,2023-01-30
15237,5,6692.35,14.47,2023-11-14
15238,94,5459.78,96.44,2023-01-18
15239,85,9705.06,9.43,2024-04-28
15240,140,1847.17,88.67,2024-09-14
15241,164,401.36,83.31,2024-08-23
15242,75,6573.26,87.94,2023-10-08
15243,68,9537.6,87.26,2023-02-02
15244,115,3865.69,40.57,2023-03-16
15245,2,3177.32,51.16,2024-09-08
15246,198,7235.11,27.78,2023-03-22
15247,7,1962.1,29.79,2024-08-18
15248,196,5908.32,92.04,2024-01-02
15249,192,9835.36,73.69,2024-11-14
15250,52,4394.24,44.82,2024-11-15
15251,7,7056.34,21.3,2023-05-12
15252,100,9002.11,40.66,2023-05-29
15253,127,8827.49,18.01,2023-07-28
15254,39,1044.27,53.14,2024-09-20
15255,48,4378.11,59.51,2024-05-27
15256,6,7582.58,39.15,2023-07-30
15257,120,8135.97,41.28,2024-12-05
15258,157,3767.11,18.61,2023-11-17
15259,40,6065.47,95.99,2024-08-08
15260,164,8033.18,66,2024-09-24
15261,164,2807.11,83.92,2024-06-22
15262,128,9830.78,78.68,2023-10-31
15263,27,5071.33,22.29,2023-06-06
15264,14,3409.97,48.24,2023-09-07
15265,102,5381.76,23.37,2023-01-12
15266,188,166.12,24.3,2024-04-03
15267,174,814.24,70.66,2024-08-10
15268,65,7608.67,92.05,2024-05-25
15269,21,6475.4,84.94,2023-10-22
15270,103,2718.71,17.79,2024-02-26
15271,21,8560.31,77.24,2023-08-03
15272,1,9143.34,36.46,2023-04-11
15273,5,4366.13,34.34,2024-11-29
15274,42,5339.08,68.46,2024-03-12
15275,26,9075.91,19.68,2024-10-14
15276,38,7696.98,98.42,2024-09-18
15277,142,7906.01,15,2024-06-02
15278,174,6294.06,43.03,2023-08-29
15279,110,4178.81,8.44,2024-11-21
15280,7,3848.95,31.66,2023-08-26
15281,55,6325.12,59.08,2023-10-11
15282,106,2348.21,28.79,2023-06-27
15283,74,5904.12,52.36,2023-02-03
15284,100,6115.66,58.5,2023-04-27
15285,97,3318.19,26.14,2023-08-29
15286,36,8279.97,62.92,2023-09-19
15287,141,8040.27,67.91,2024-01-05
15288,98,9582.16,38.39,2024-10-07
15289,174,1833.32,90.69,2023-08-25
15290,103,9656.43,58,2024-09-21
15291,30,8395.15,64.84,2023-12-28
15292,72,6457.59,74.77,2024-12-05
15293,79,6362.78,40.01,2024-01-01
15294,2,9435.85,78.55,2023-07-21
15295,143,7425.52,45.62,2023-04-05
15296,88,4041.34,52.86,2024-12-30
15297,119,4718.45,29.59,2024-02-15
15298,43,5474.87,47.22,2024-01-29
15299,182,3335.86,11.29,2023-06-24
15300,29,5886.32,26.63,2023-07-23
15301,193,5018.88,17.33,2024-05-05
15302,59,269.68,42.46,2024-12-05
15303,68,777.2,60.09,2024-01-04
15304,122,114.31,89.37,2023-02-06
15305,167,2664.95,46.25,2023-08-17
15306,27,9765.6,41.75,2024-10-27
15307,128,846.11,42.5,2023-01-08
15308,52,7284.22,62.11,2024-02-16
15309,51,3099.01,49.75,2023-01-19
15310,103,8294.9,21.17,2023-08-17
15311,154,8082.81,81.21,2023-04-14
15312,200,9182.84,9.71,2024-02-05
15313,25,3364.58,49.44,2023-12-27
15314,29,5768.72,10.36,2024-06-06
15315,150,8145.47,46.69,2023-01-24
15316,184,3300.21,91.02,2024-11-18
15317,107,7889.25,32.35,2023-02-07
15318,182,2527.22,5.3,2024-03-31
15319,148,6582.15,38.5,2023-12-24
15320,113,8343.51,81.21,2024-01-17
15321,104,7394.44,79.99,2024-04-06
15322,95,7547.75,45.11,2023-01-24
15323,186,336.94,40.68,2023-08-19
15324,30,2671.1,73.64,2023-11-18
15325,110,9099.19,44.26,2023-11-12
15326,176,5614.49,28.44,2023-03-09
15327,177,6305.12,71.88,2023-09-28
15328,15,5206.37,36.31,2023-06-06
15329,133,695.8,16.03,2024-06-11
15330,111,6034.9,97.4,2024-09-05
15331,23,3821.3,32.89,2024-01-02
15332,47,7977.38,41,2023-08-20
15333,93,809.3,17.25,2024-02-07
15334,4,3469.09,6.64,2024-10-24
15335,12,7675.23,79.9,2024-07-29
15336,140,4982.53,48.28,2023-02-23
15337,176,4602.44,25.54,2023-07-29
15338,70,7568.72,11.8,2023-02-23
15339,187,4761.03,97.45,2023-11-11
15340,40,3159.3,15.24,2023-01-09
15341,199,2673.42,72.7,2024-09-17
15342,180,8530.35,97.9,2024-07-31
15343,197,710.74,26.14,2023-10-22
15344,185,9361.89,91.96,2024-08-22
15345,139,3523.41,25.18,2023-10-19
15346,96,6273.48,15.94,2024-12-04
15347,99,6579.21,36.17,2023-10-16
15348,122,4633.85,48.47,2023-09-08
15349,157,7103.25,38.53,2023-08-18
15350,89,2413.01,47.41,2024-07-06
15351,67,827.74,60.46,2023-11-15
15352,177,3070.05,60.39,2024-12-20
15353,154,4944.55,71.71,2024-11-05
15354,187,8007.48,74.13,2024-11-14
15355,90,6904.12,54.22,2024-04-29
15356,138,1932.84,56.78,2024-08-13
15357,90,8171.3,62.03,2023-07-14
15358,48,8131.71,33.7,2024-07-28
15359,59,6355.44,82.68,2023-02-19
15360,154,8236.01,16.52,2024-05-06
15361,159,3971.99,25.87,2023-09-12
15362,87,7283.34,26.15,2023-10-07
15363,119,3838.88,36.26,2023-10-10
15364,56,130.48,60.54,2023-12-13
15365,19,9888.63,29.81,2024-01-28
15366,79,5669.2,38,2023-10-26
15367,81,9736.76,64.31,2024-07-11
15368,187,5486.52,18.21,2023-07-26
15369,101,7526.52,23.39,2023-01-14
15370,102,8738.89,66.28,2024-07-02
15371,104,5582.72,75.74,2023-12-19
15372,76,8968.92,33.06,2024-08-14
15373,111,6930.26,11.47,2024-10-17
15374,145,1559.93,44.54,2023-10-18
15375,32,4231.51,19.62,2023-05-06
15376,176,3577.51,83.75,2023-04-02
15377,102,5620.6,36.71,2024-02-22
15378,42,2499.17,28.42,2024-06-26
15379,64,979.09,39.38,2023-12-07
15380,90,5694.13,13.28,2023-02-27
15381,156,3582.66,53.54,2023-05-02
15382,198,2319.44,44.81,2024-05-22
15383,153,4845.82,21.75,2023-10-17
15384,168,6211.56,63.62,2024-12-29
15385,153,497.32,5.51,2023-02-01
15386,112,5955.44,92.16,2024-08-31
15387,67,1074.73,75.58,2023-11-27
15388,162,775.27,98.71,2024-05-03
15389,58,4202.53,6.5,2024-06-11
15390,190,878,41.08,2024-02-16
15391,71,3572.98,52.57,2023-04-04
15392,189,3120.66,40.06,2024-10-06
15393,82,5205.49,75.66,2024-06-11
15394,12,6625.79,33.28,2024-03-23
15395,172,8987.99,63.3,2023-08-12
15396,171,4670.61,55.89,2024-07-29
15397,130,951.45,10.87,2024-02-26
15398,184,7649.32,61.47,2023-11-01
15399,82,2854.31,86.47,2024-11-16
15400,193,3566.6,76.03,2024-05-31
15401,196,6023.07,45.75,2023-08-08
15402,196,4852.76,36.03,2024-02-16
15403,62,254.51,6.07,2024-12-18
15404,184,150.3,81.59,2024-12-21
15405,100,1415.15,25.72,2023-06-11
15406,131,3646.99,63.84,2023-06-14
15407,71,4065.49,45.35,2024-06-10
15408,122,327.77,98.85,2024-08-20
15409,61,8245.99,76.62,2023-01-03
15410,185,3346.81,55.67,2023-08-16
15411,50,9590.88,68.51,2023-10-23
15412,174,750.95,14.61,2023-04-14
15413,153,3168.73,67.8,2023-08-27
15414,147,889.01,79.92,2024-10-26
15415,165,9051.73,35.4,2024-04-30
15416,182,2230.69,59.76,2023-05-06
15417,50,7038.4,92.31,2023-11-23
15418,62,4992.55,24.51,2023-09-12
15419,42,1745.33,45.67,2023-09-15
15420,78,4384.86,28.11,2024-03-25
15421,36,7320.87,57.7,2024-08-23
15422,5,5111.03,73.22,2023-12-23
15423,184,2214.72,87.22,2024-12-22
15424,56,7301.61,55.56,2024-09-09
15425,99,3387.62,32.92,2024-09-17
15426,60,4033.31,30.31,2024-02-21
15427,176,7824.17,46.25,2023-01-31
15428,40,9400.27,48.81,2023-01-01
15429,147,5877.46,19.18,2023-04-18
15430,10,4484.22,23.74,2024-01-31
15431,178,4568.63,73.64,2024-12-12
15432,98,1882.8,65.71,2023-12-27
15433,123,2177.58,49.62,2023-12-19
15434,88,1270.68,78.58,2023-05-15
15435,126,9030.55,36.11,2024-06-14
15436,12,4585.4,89.02,2024-03-05
15437,149,528.99,21.16,2024-12-10
15438,92,946.02,18.1,2023-07-18
15439,137,7898.62,70.01,2023-03-04
15440,127,2806.18,67.93,2024-04-04
15441,105,6544.9,99.25,2023-06-23
15442,142,8518.2,33.9,2024-06-04
15443,170,3303.02,14.4,2024-07-24
15444,200,568.27,78.59,2024-08-18
15445,31,6256.28,6.91,2023-05-23
15446,61,2660.52,20.4,2023-02-17
15447,67,7892.9,27.15,2024-05-23
15448,187,715.64,89.44,2024-06-28
15449,12,701.59,72.08,2023-05-21
15450,26,5990.12,28.57,2023-12-12
15451,33,3929.16,9.72,2024-10-07
15452,192,9153.05,19.32,2024-02-26
15453,116,1573.34,52.3,2023-10-13
15454,178,1928.05,62.47,2023-05-17
15455,55,346.09,28.24,2024-07-08
15456,22,631.08,40.31,2024-06-19
15457,133,435.81,75.29,2024-09-23
15458,78,3930.07,43.55,2024-07-23
15459,50,2604.59,86.72,2023-04-20
15460,18,8146.83,6.27,2023-07-12
15461,57,4532.53,55.61,2023-07-08
15462,158,3737.36,31.38,2023-04-16
15463,89,7414.1,61.38,2023-12-26
15464,199,6389.81,47.2,2023-06-22
15465,47,7089.09,96.47,2023-02-12
15466,39,9837.14,85.03,2023-06-24
15467,57,1021.89,19.43,2024-10-27
15468,97,1279.88,71.05,2023-03-13
15469,156,3888.7,38.3,2024-06-17
15470,96,8027.63,27.34,2024-02-25
15471,177,2400.25,10.3,2024-09-05
15472,99,5541.3,42.2,2023-10-09
15473,73,1352.55,39.46,2023-10-06
15474,139,9457.32,50.45,2024-07-05
15475,176,256.06,11.55,2023-10-06
15476,93,371.05,41.27,2023-04-30
15477,93,438.72,67.23,2023-05-24
15478,177,1474.18,26.61,2024-06-17
15479,194,6541.41,97.69,2023-10-22
15480,167,7202.78,22.04,2024-03-24
15481,144,5250.3,76.26,2023-07-27
15482,67,797.95,33.59,2023-11-24
15483,97,6262.95,65.1,2024-02-02
15484,128,1299,6.03,2024-11-10
15485,124,2576.61,21.58,2024-08-25
15486,100,5544.97,33.97,2023-10-22
15487,134,9076.1,39.22,2023-05-21
15488,45,6086.56,65.66,2024-10-07
15489,165,3209.78,57.06,2024-04-02
15490,195,7460.52,83.98,2023-03-26
15491,143,2252.17,47.85,2024-02-11
15492,35,1599.2,89.82,2023-11-12
15493,154,3728.13,6.8,2023-04-12
15494,69,7990.73,41.61,2023-05-12
15495,9,8633.55,28.07,2023-03-05
15496,85,2223.58,87.45,2023-08-28
15497,98,3250.21,60.15,2024-02-18
15498,1,4193.14,57.91,2024-11-09
15499,76,4783.85,31.16,2024-10-05
15500,105,1784.66,72.45,2023-10-24
15501,136,5244.63,95.62,2023-03-26
15502,25,3870.26,74.35,2023-10-01
15503,155,1015.91,91.47,2023-04-06
15504,8,2535.69,8.06,2023-11-27
15505,84,650.01,87.19,2023-05-08
15506,49,8150.1,56.65,2024-08-17
15507,170,164.08,29.85,2024-09-07
15508,152,2219.73,19.88,2023-12-04
15509,165,1706.58,39.19,2024-10-31
15510,118,6526.36,10.49,2023-10-22
15511,26,281.45,29.66,2023-01-12
15512,87,6529.6,35.78,2024-08-18
15513,111,2865.29,5.16,2023-01-29
15514,45,9221.6,55.08,2023-09-10
15515,7,286.2,21.49,2024-12-10
15516,158,6628.04,67.29,2024-04-30
15517,38,8444.71,41.97,2023-01-17
15518,137,5039.73,19.19,2023-07-03
15519,44,6470.77,59.78,2023-09-20
15520,45,9497.7,82.13,2024-01-25
15521,107,3209.94,98,2023-05-24
15522,136,7970.59,99.68,2023-02-12
15523,142,7798.1,95.09,2023-09-27
15524,130,481.55,93.31,2023-01-20
15525,98,1808.94,12.73,2024-07-30
15526,173,9397.18,32.87,2023-01-07
15527,60,4405.33,68.33,2023-12-30
15528,187,8997.18,16.88,2023-05-12
15529,189,8655.27,79.25,2024-11-05
15530,61,6157.66,49.53,2023-04-01
15531,62,2189.89,80.87,2023-02-27
15532,46,1664.42,83.67,2024-02-21
15533,167,2346.35,53.15,2024-05-28
15534,194,2226.84,49.23,2024-10-28
15535,33,9514.68,66.1,2024-07-02
15536,9,8915.99,96.84,2023-10-02
15537,76,5171.75,41.09,2023-05-26
15538,92,4717.98,81.11,2024-12-05
15539,131,3396.1,93.17,2024-10-07
15540,38,6034.02,76.66,2023-08-25
15541,157,3968.24,14.76,2023-09-20
15542,4,1565.46,42.03,2024-07-04
15543,4,221.65,91.39,2024-07-28
15544,112,956.81,41.83,2024-07-09
15545,192,368.91,96.66,2024-04-23
15546,27,3277.47,75.7,2024-03-07
15547,25,420.78,76.32,2024-01-06
15548,199,5867.68,9.05,2023-04-13
15549,137,9497.46,61.36,2023-03-11
15550,128,8003.81,77.73,2024-06-27
15551,32,965.4,7.22,2024-03-28
15552,98,7125.3,14.35,2023-07-07
15553,6,4687.21,71.45,2024-05-15
15554,115,4380.39,55.19,2024-12-02
15555,59,636.9,85.57,2024-08-30
15556,12,9425.92,28.57,2024-09-30
15557,63,3090.44,15.61,2024-04-10
15558,76,8353.17,62.2,2023-05-15
15559,74,5536.61,15.96,2024-08-11
15560,44,5799.22,19.01,2023-05-13
15561,62,2297.37,48.16,2024-06-23
15562,189,1723.55,73.66,2023-02-08
15563,15,8565.53,80.91,2023-10-20
15564,129,6261.28,94.18,2024-04-01
15565,79,2163.16,94.89,2023-05-02
15566,103,145.67,39.31,2024-05-20
15567,163,8869.05,35.42,2023-04-01
15568,47,4734.13,19.61,2024-10-02
15569,141,3017.98,13.04,2023-08-19
15570,35,5622,33.55,2023-12-24
15571,183,5325.52,99.03,2023-03-06
15572,103,9575.18,30.91,2024-12-09
15573,190,935.96,17.16,2024-05-04
15574,19,8431.18,89.05,2024-05-10
15575,173,6597.03,15.68,2024-08-11
15576,110,1598.82,52.29,2023-10-24
15577,105,418.69,14.44,2023-04-10
15578,188,7535.93,54.07,2023-01-06
15579,104,8389.35,37.12,2023-01-29
15580,33,5359.95,76.69,2023-04-19
15581,103,9667.96,26.32,2023-12-04
15582,78,9370.38,77.83,2023-03-02
15583,55,8670.35,46.46,2024-07-10
15584,45,7022.52,70.06,2023-11-18
15585,86,8851.28,60.99,2024-08-18
15586,32,1515.07,77.31,2024-02-12
15587,9,4112.16,73.77,2024-10-15
15588,120,6116.05,20.82,2023-05-19
15589,141,7547.69,92.76,2023-02-12
15590,169,1411.72,16.57,2024-04-26
15591,108,3363.06,51.62,2023-01-04
15592,30,3908.96,97.14,2024-06-22
15593,61,2421.35,88.81,2023-02-19
15594,15,3902.53,81.87,2023-03-03
15595,7,7263.71,50.95,2024-09-28
15596,73,403.51,70.06,2024-06-11
15597,160,2160.28,13.27,2024-02-26
15598,69,3698.08,8.03,2023-05-01
15599,23,9882.63,90.26,2024-07-13
15600,168,8533.39,62.04,2024-01-19
15601,54,5260.14,84.69,2024-08-19
15602,131,3477.32,76.86,2023-02-15
15603,90,1206.19,95.83,2023-10-22
15604,124,2993.96,66.86,2024-06-12
15605,101,5050.5,79.96,2023-06-04
15606,29,967.76,13.5,2023-04-27
15607,149,5365.96,21.72,2024-09-22
15608,81,5075.54,69.22,2023-11-23
15609,27,5445.71,89.29,2023-07-03
15610,102,6322.04,85.07,2023-09-18
15611,147,2311.17,80.07,2023-07-30
15612,112,6668.49,15.43,2024-03-12
15613,2,3042.09,11.43,2024-07-21
15614,165,589.41,31.16,2023-09-20
15615,170,8836.21,50.72,2024-11-30
15616,39,9547.12,9.33,2024-03-04
15617,183,9457.55,13.09,2024-09-23
15618,41,9881.71,57.1,2024-05-08
15619,83,2152.71,83.85,2023-07-28
15620,161,701.84,99.07,2023-02-06
15621,92,1373.96,66.04,2024-10-02
15622,39,499.53,10.17,2024-01-22
15623,113,7155.17,5.79,2023-04-16
15624,144,1704.61,56.53,2023-10-18
15625,173,6476.83,85.9,2023-11-30
15626,155,4337.81,61.33,2023-02-06
15627,183,1181.65,15.35,2024-09-10
15628,47,4399.58,85.26,2023-01-22
15629,151,545.45,58.94,2023-03-16
15630,44,2623.94,45.59,2023-02-13
15631,9,8679.2,5.59,2023-03-06
15632,183,9106.68,11.22,2023-02-03
15633,125,4907.19,99.32,2024-08-20
15634,189,1786.1,12.35,2024-12-24
15635,25,1643.02,78.59,2023-12-19
15636,96,4211.01,75.72,2023-06-27
15637,40,1101.93,14.53,2024-10-16
15638,150,187.7,73.84,2023-02-16
15639,72,9551.57,42.83,2024-02-05
15640,109,4865.16,82.5,2023-10-31
15641,142,4860.19,80.34,2024-03-26
15642,166,2513.1,46.37,2024-12-28
15643,116,1646.69,46.37,2024-12-11
15644,73,6662.55,94.15,2024-03-05
15645,123,5529.08,61.34,2023-05-14
15646,76,4774.88,85.06,2024-02-19
15647,34,1990.91,80.56,2023-06-30
15648,148,1034.99,59.75,2023-07-24
15649,1,4581.99,86.02,2024-11-04
15650,188,3110.88,65.41,2023-11-11
15651,200,897.49,59.17,2023-09-14
15652,169,9447.41,82.76,2023-04-28
15653,93,841.52,21.32,2023-08-12
15654,9,4818.71,76.5,2023-07-13
15655,49,9153.52,45.58,2023-01-18
15656,147,4008.34,75.87,2024-09-04
15657,55,4089.33,85.34,2023-11-26
15658,137,7228.18,86.71,2024-11-05
15659,67,3219.63,27.91,2024-02-04
15660,118,3272.4,77.81,2023-06-23
15661,8,3657.29,49.6,2023-07-04
15662,121,5596.98,15.67,2024-06-21
15663,144,4277.38,29.39,2023-10-22
15664,188,695.27,62.47,2023-05-09
15665,32,7043.48,83.93,2024-05-09
15666,183,9237.51,54.26,2024-03-27
15667,163,9999.93,27.33,2024-10-13
15668,158,2456.66,21.82,2023-09-16
15669,58,7110.25,90.09,2024-03-22
15670,142,5938.15,5.28,2024-10-03
15671,35,5236.02,93.82,2024-07-15
15672,120,4378.73,50.98,2024-07-12
15673,88,5596.86,74.74,2023-11-13
15674,39,4805.46,54.12,2024-05-07
15675,113,509.11,72.78,2023-08-12
15676,92,8957.01,37.56,2024-06-27
15677,61,5255.17,30.88,2023-03-09
15678,42,7451.39,61.08,2023-01-13
15679,123,9240.52,92.64,2023-07-15
15680,141,264.73,81.88,2023-03-18
15681,116,6127.19,43.2,2024-10-31
15682,115,3580.8,83.91,2024-07-31
15683,90,9678.99,17.38,2024-10-21
15684,124,5508.78,55.54,2024-11-10
15685,98,4602.58,29.47,2024-06-17
15686,118,7191.6,83.46,2023-12-15
15687,50,790.1,71.84,2023-05-17
15688,126,8476.59,24.36,2023-11-25
15689,182,7737.7,41.22,2024-07-12
15690,107,5427.77,99.77,2023-03-14
15691,80,932.35,22.14,2024-11-03
15692,139,3872.22,5.66,2024-09-16
15693,3,3439.42,74.38,2024-04-18
15694,71,8929.98,60.53,2023-02-06
15695,159,7957.97,93.59,2024-07-30
15696,144,9367.61,90.13,2024-05-25
15697,152,7628.94,59.48,2023-10-12
15698,122,1301.86,30.88,2023-01-27
15699,49,7035.02,86.77,2024-11-13
15700,11,9277.78,90.93,2023-11-01
15701,46,4327.41,26.41,2024-10-18
15702,50,5976.54,58.81,2023-09-19
15703,140,8375.59,33.88,2023-02-03
15704,174,2818.53,47.7,2023-12-19
15705,114,5492.19,55.73,2024-05-21
15706,169,8597.42,17.36,2023-09-10
15707,118,6174.62,37.1,2023-09-10
15708,7,6998.75,52.24,2023-01-19
15709,127,8350.43,15.25,2024-04-04
15710,36,6678.33,14.81,2023-11-29
15711,193,6889.41,5.05,2023-12-25
15712,111,2317.01,37.64,2024-01-20
15713,166,5523.34,99.97,2023-07-25
15714,91,9842.81,93.09,2024-12-31
15715,99,9650.1,81.47,2024-07-03
15716,85,1363.71,43.31,2023-08-10
15717,134,5744.02,37.96,2024-08-13
15718,157,6818.21,27.54,2023-01-31
15719,130,1383.46,25.35,2024-05-09
15720,168,2172.4,7.19,2024-03-20
15721,116,907.99,20.52,2024-07-26
15722,63,5174.24,30.49,2024-10-07
15723,81,7321.82,59.36,2023-10-25
15724,73,495.23,66.01,2024-01-30
15725,41,7554.72,74.53,2024-07-07
15726,165,7967.96,95.87,2023-07-23
15727,9,9823.84,84.23,2024-08-04
15728,123,4304.37,29.25,2024-11-02
15729,98,5083.98,26.11,2024-07-21
15730,133,7154.5,76.82,2023-02-21
15731,2,7097.16,56.83,2023-03-08
15732,109,4056.31,93.51,2024-10-12
15733,171,5933.36,15.21,2023-01-06
15734,47,8478.26,47.61,2023-07-01
15735,122,2902.81,36,2023-05-12
15736,8,3194.35,41.16,2023-08-01
15737,104,322.65,73.01,2023-12-19
15738,42,7927.84,19.77,2024-06-24
15739,151,6299.11,82.4,2024-01-11
15740,33,2400.81,24.76,2024-04-26
15741,76,6111.2,73.85,2023-07-20
15742,79,5146.9,97.24,2023-08-16
15743,195,9772.65,82.85,2023-10-20
15744,99,7707.2,15.83,2024-12-10
15745,39,2204.66,77.59,2024-09-27
15746,44,3686.08,72.09,2024-05-24
15747,93,6154.11,58.05,2023-04-07
15748,150,4225.96,88.71,2023-08-09
15749,198,5331.33,45.92,2024-09-23
15750,57,9194.88,8.48,2024-04-04
15751,54,6565.42,78.54,2023-07-17
15752,193,6345.19,23.95,2024-08-19
15753,148,8733.45,38.74,2023-08-13
15754,110,3066.5,88.15,2023-11-16
15755,25,7063.49,99.62,2023-07-16
15756,120,8650.84,14.02,2023-06-16
15757,157,9857.55,91.21,2024-01-31
15758,157,3248.65,26.18,2023-03-28
15759,129,9518.17,8.51,2024-10-23
15760,155,375.22,82.3,2024-02-19
15761,44,7729.57,43.54,2024-04-22
15762,59,3801.71,31.83,2024-05-26
15763,148,7349.28,95.38,2023-11-10
15764,126,8870.42,87.49,2024-12-07
15765,17,9964.07,88.84,2024-08-02
15766,196,7103.07,84.29,2024-01-08
15767,140,9657.19,74.08,2023-09-11
15768,57,5897.72,80.53,2023-02-07
15769,132,4118.63,84.61,2023-05-23
15770,117,3594.52,11.37,2024-04-01
15771,17,4686.19,30.5,2024-01-04
15772,189,8381.24,54.82,2024-07-02
15773,175,8824.25,74.8,2023-02-21
15774,142,5222.81,23.09,2024-12-14
15775,118,2369.81,96.09,2024-04-10
15776,145,5122.34,63.21,2023-04-27
15777,190,1635.6,88.59,2024-12-23
15778,109,3153.96,98.34,2024-02-21
15779,94,4197.97,41.86,2023-11-17
15780,142,874.35,9.25,2023-01-03
15781,84,6750.36,67.71,2023-09-17
15782,132,8854.94,59.87,2023-09-10
15783,53,8755.5,95.61,2023-03-11
15784,95,1625.81,77.3,2023-06-27
15785,179,5955.8,94.35,2023-10-13
15786,59,3350.55,33.56,2023-05-13
15787,9,828.01,23.85,2024-02-01
15788,179,7096.23,14.88,2024-06-04
15789,11,2205.31,59.07,2023-07-10
15790,69,846.02,97.84,2024-07-19
15791,13,2164.1,39.03,2024-05-04
15792,45,4613.76,79.02,2023-11-08
15793,199,3956.28,47.03,2023-07-30
15794,14,5006.44,50.4,2024-10-31
15795,151,6739.65,95.96,2024-02-09
15796,6,9095.35,72.71,2023-06-22
15797,81,9735.21,11.16,2024-03-14
15798,169,780.56,45.03,2023-07-02
15799,140,6882.9,5.8,2023-05-12
15800,164,9113.5,90.07,2024-01-29
15801,29,335.24,40.21,2024-06-13
15802,176,8614.46,49.32,2024-09-30
15803,163,2914.5,50.36,2023-12-16
15804,21,2303.27,74.59,2024-09-25
15805,49,7561.68,57.87,2023-04-16
15806,7,1956.53,80.15,2023-05-06
15807,124,8877.96,91.33,2024-04-19
15808,58,2639.28,79.01,2024-12-27
15809,71,7857.89,40.55,2024-08-22
15810,112,6430.89,15.29,2023-11-24
15811,21,7464.57,45.97,2024-04-23
15812,199,1343.46,22.62,2024-12-13
15813,163,3017.11,20.69,2024-05-02
15814,111,9407.19,60.08,2023-05-17
15815,49,3338.59,53.21,2023-04-27
15816,24,7554.88,31.54,2023-05-18
15817,126,1919.09,35.24,2023-10-11
15818,66,5825.94,91.37,2023-01-10
15819,122,5124.24,29.65,2023-07-13
15820,84,7324.57,34.81,2024-11-22
15821,193,8997.01,65.54,2023-06-16
15822,159,503.78,5.82,2024-09-06
15823,190,3497.02,65.77,2023-07-05
15824,127,464.62,22.74,2023-01-24
15825,117,6766.7,48.4,2024-12-14
15826,134,5078.75,28.5,2024-02-15
15827,121,1746.72,90.03,2023-11-12
15828,77,7786.82,33.99,2023-08-23
15829,88,1041.84,46.93,2023-05-28
15830,173,3725.6,14.26,2024-07-07
15831,128,870.93,62.72,2024-03-14
15832,175,5507.88,87.98,2023-07-02
15833,156,4653.11,32.93,2024-11-18
15834,112,3171.78,51.65,2024-01-25
15835,32,7491.13,22.08,2023-04-10
15836,101,2221.59,77.32,2024-04-30
15837,57,508.83,84.46,2023-02-15
15838,96,8521.24,65.75,2023-06-20
15839,154,1494.08,89.58,2024-06-24
15840,120,8002.43,24.99,2023-06-12
15841,145,724.95,86.96,2023-09-24
15842,191,9771.16,28.89,2024-01-02
15843,199,5108.69,53.3,2024-06-09
15844,35,1941.73,11.95,2024-06-01
15845,9,7769.86,52.44,2024-08-23
15846,30,3362.26,70.01,2023-11-18
